,Name,Ranking,A_Type,B_Type,Date,Country
7299,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['22.', 'Dezember', '2019']",Deutschland
7300,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['21.', 'Dezember', '2019']",Deutschland
7301,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['21.', 'Dezember', '2019']",
7302,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['20.', 'Dezember', '2019']",Deutschland
7303,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['18.', 'Dezember', '2019']",
7304,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['18.', 'Dezember', '2019']",Ireland
7305,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['17.', 'Dezember', '2019']",Deutschland
7306,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['16.', 'Dezember', '2019']",
7307,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['16.', 'Dezember', '2019']",Deutschland
7308,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['16.', 'Dezember', '2019']",Deutschland
7309,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['16.', 'Dezember', '2019']",
7310,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['16.', 'Dezember', '2019']",Deutschland
7311,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['16.', 'Dezember', '2019']",Deutschland
7312,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['11.', 'Dezember', '2019']",
7313,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['10.', 'Dezember', '2019']",Spanien
7314,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['9.', 'Dezember', '2019']",
7315,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['8.', 'Dezember', '2019']",Deutschland
7316,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['7.', 'Dezember', '2019']",
7317,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['4.', 'Dezember', '2019']",
7318,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['4.', 'Dezember', '2019']",
7319,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['3.', 'Dezember', '2019']",
7320,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['1.', 'Dezember', '2019']",
7321,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['1.', 'Dezember', '2019']",Deutschland
7322,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['27.', 'November', '2019']",
7323,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['26.', 'November', '2019']",Deutschland
7324,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['25.', 'November', '2019']",
7325,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['25.', 'November', '2019']",
7326,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['25.', 'November', '2019']",Deutschland
7327,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['24.', 'November', '2019']",
7328,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['20.', 'November', '2019']",Deutschland
7329,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['19.', 'November', '2019']",
7330,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['17.', 'November', '2019']",
7331,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['17.', 'November', '2019']",
7332,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['14.', 'November', '2019']",Schweiz
7333,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['11.', 'November', '2019']",Deutschland
7334,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['9.', 'November', '2019']",Indonesien
7335,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['4.', 'November', '2019']",
7336,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['3.', 'November', '2019']",Deutschland
7337,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['1.', 'November', '2019']",
7338,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['1.', 'November', '2019']",
7339,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['31.', 'Oktober', '2019']",Deutschland
7340,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['26.', 'Oktober', '2019']",Spanien
7341,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['21.', 'Oktober', '2019']",
7342,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['18.', 'Oktober', '2019']",Spanien
7343,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['18.', 'Oktober', '2019']",
7344,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['18.', 'Oktober', '2019']",
7345,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['13.', 'Oktober', '2019']",
7346,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['11.', 'Oktober', '2019']",Deutschland
7347,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['9.', 'Oktober', '2019']",
7348,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['9.', 'Oktober', '2019']",Schweiz
7349,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['7.', 'Oktober', '2019']",
7350,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['6.', 'Oktober', '2019']",Deutschland
7351,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['4.', 'Oktober', '2019']",
7352,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['3.', 'Oktober', '2019']",Deutschland
7353,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['23.', 'September', '2019']",Deutschland
7354,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['22.', 'September', '2019']",Deutschland
7355,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['21.', 'September', '2019']",Deutschland
7356,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['18.', 'September', '2019']",Schweiz
7357,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['18.', 'September', '2019']",Deutschland
7358,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['16.', 'September', '2019']",
7359,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['15.', 'September', '2019']",
7360,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['15.', 'September', '2019']",
7361,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['13.', 'September', '2019']",
7362,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['13.', 'September', '2019']",Deutschland
7363,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['12.', 'September', '2019']",
7364,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['12.', 'September', '2019']",
7365,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['7.', 'September', '2019']",Schweiz
7366,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['1.', 'September', '2019']",
7367,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['1.', 'September', '2019']",Deutschland
7368,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['20.', 'August', '2019']",Südafrika
7369,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['18.', 'August', '2019']",Deutschland
7370,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['18.', 'August', '2019']",
7371,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['16.', 'August', '2019']",Deutschland
7372,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['7.', 'August', '2019']",Deutschland
7373,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['6.', 'August', '2019']",Deutschland
7374,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['6.', 'August', '2019']",Deutschland
7375,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['5.', 'August', '2019']",Deutschland
7376,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['30.', 'Juli', '2019']",Deutschland
7377,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['29.', 'Juli', '2019']",
7378,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['23.', 'Juli', '2019']",Deutschland
7379,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['23.', 'Juli', '2019']",
7380,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['22.', 'Juli', '2019']",Deutschland
7381,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['22.', 'Juli', '2019']",Deutschland
7382,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['22.', 'Juli', '2019']",Deutschland
7383,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['21.', 'Juli', '2019']",Switzerland
7384,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['17.', 'Juli', '2019']",
7385,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['13.', 'Juli', '2019']",
7386,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['10.', 'Juli', '2019']",York
7387,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['9.', 'Juli', '2019']",
7388,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['8.', 'Juli', '2019']",
7389,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['6.', 'Juli', '2019']",Deutschland
7390,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['6.', 'Juli', '2019']",
7391,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['3.', 'Juli', '2019']",
7392,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['1.', 'Juli', '2019']",Deutschland
7393,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['29.', 'Juni', '2019']",Deutschland
7394,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['25.', 'Juni', '2019']",Deutschland
7395,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['24.', 'Juni', '2019']",Deutschland
7396,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['23.', 'Juni', '2019']",Deutschland
7397,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['20.', 'Juni', '2019']",
7398,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['20.', 'Juni', '2019']",Deutschland
7399,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['18.', 'Juni', '2019']",
7400,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['17.', 'Juni', '2019']",Deutschland
7401,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['17.', 'Juni', '2019']",Deutschland
7402,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['14.', 'Juni', '2019']",
7403,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['12.', 'Juni', '2019']",Deutschland
7404,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['11.', 'Juni', '2019']",Deutschland
7405,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['11.', 'Juni', '2019']",Deutschland
7406,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['10.', 'Juni', '2019']",Deutschland
7407,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['6.', 'Juni', '2019']",
7408,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['6.', 'Juni', '2019']",Deutschland
7409,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['5.', 'Juni', '2019']",
7410,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['4.', 'Juni', '2019']",
7411,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['31.', 'Mai', '2019']",Deutschland
7412,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['29.', 'Mai', '2019']",Hamburg
7413,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['25.', 'Mai', '2019']",
7414,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['22.', 'Mai', '2019']",Deutschland
7415,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['21.', 'Mai', '2019']",
7416,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['19.', 'Mai', '2019']",Deutschland
7417,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['18.', 'Mai', '2019']",
7418,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['14.', 'Mai', '2019']",
7419,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['13.', 'Mai', '2019']",
7420,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['7.', 'Mai', '2019']",Schweiz
7421,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['6.', 'Mai', '2019']",Deutschland
7422,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['4.', 'Mai', '2019']",Deutschland
7423,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['2.', 'Mai', '2019']",Deutschland
7424,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['28.', 'April', '2019']",Deutschland
7425,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['28.', 'April', '2019']",Österreich
7426,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['27.', 'April', '2019']",Deutschland
7427,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['26.', 'April', '2019']",
7428,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['22.', 'April', '2019']",
7429,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['20.', 'April', '2019']",
7430,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['19.', 'April', '2019']",
7431,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['18.', 'April', '2019']",Zürich
7432,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['17.', 'April', '2019']",
7433,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['16.', 'April', '2019']",Deutschland
7434,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['15.', 'April', '2019']",
7435,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['14.', 'April', '2019']",Deutschland
7436,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['14.', 'April', '2019']",
7437,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['13.', 'April', '2019']",Deutschland
7438,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['8.', 'April', '2019']",Deutschland
7439,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['8.', 'April', '2019']",Deutschland
7440,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['7.', 'April', '2019']",
7441,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['7.', 'April', '2019']",
7442,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['2.', 'April', '2019']",Deutschland
7443,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['24.', 'März', '2019']",
7444,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['24.', 'März', '2019']",
7445,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['21.', 'März', '2019']",
7446,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['21.', 'März', '2019']",Deutschland
7447,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['20.', 'März', '2019']",
7448,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['18.', 'März', '2019']",
7449,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['17.', 'März', '2019']",Deutschland
7450,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['17.', 'März', '2019']",Deutschland
7451,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['17.', 'März', '2019']",
7452,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['17.', 'März', '2019']",Deutschland
7453,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['16.', 'März', '2019']",Deutschland
7454,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['16.', 'März', '2019']",
7455,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['12.', 'März', '2019']",Deutschland
7456,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['8.', 'März', '2019']",Deutschland
7457,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['8.', 'März', '2019']",Deutschland
7458,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['7.', 'März', '2019']",Deutschland
7459,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['7.', 'März', '2019']",Deutschland
7460,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['6.', 'März', '2019']",Deutschland
7461,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['6.', 'März', '2019']",Deutschland
7462,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['5.', 'März', '2019']",Deutschland
7463,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['5.', 'März', '2019']",
7464,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['27.', 'Februar', '2019']",Deutschland
7465,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['27.', 'Februar', '2019']",Aumühle
7466,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['26.', 'Februar', '2019']",Deutschland
7467,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['25.', 'Februar', '2019']",Deutschland
7468,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['23.', 'Februar', '2019']",Deutschland
7469,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['19.', 'Februar', '2019']",
7470,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['19.', 'Februar', '2019']",
7471,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['18.', 'Februar', '2019']",Deutschland
7472,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['18.', 'Februar', '2019']",Deutschland
7473,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['17.', 'Februar', '2019']",
7474,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['15.', 'Februar', '2019']",
7475,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['15.', 'Februar', '2019']",
7476,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['11.', 'Februar', '2019']",Dänemark
7477,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['11.', 'Februar', '2019']",
7478,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['11.', 'Februar', '2019']",Deutschland
7479,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['11.', 'Februar', '2019']",Deutschland
7480,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['11.', 'Februar', '2019']",Deutschland
7481,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['10.', 'Februar', '2019']",Königreich
7482,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['9.', 'Februar', '2019']",Spanien
7483,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['6.', 'Februar', '2019']",Deutschland
7484,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['4.', 'Februar', '2019']",Deutschland
7485,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['31.', 'Januar', '2019']",Deutschland
7486,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['28.', 'Januar', '2019']",Deutschland
7487,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['28.', 'Januar', '2019']",Deutschland
7488,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['25.', 'Januar', '2019']",Deutschland
7489,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['22.', 'Januar', '2019']",
7490,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['22.', 'Januar', '2019']",Deutschland
7491,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['21.', 'Januar', '2019']",
7492,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['21.', 'Januar', '2019']",
7493,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['16.', 'Januar', '2019']",Deutschland
7494,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['13.', 'Januar', '2019']",Deutschland
7495,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['13.', 'Januar', '2019']",
7496,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['7.', 'Januar', '2019']",
7497,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['5.', 'Januar', '2019']",Deutschland
7498,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['4.', 'Januar', '2019']",Luxemburg
7499,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['3.', 'Januar', '2019']",Deutschland
7500,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['1.', 'Januar', '2019']",
7501,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['1.', 'Januar', '2019']",
7502,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['1.', 'Januar', '2019']",
7503,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['1.', 'Januar', '2019']",Deutschland
7504,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['30.', 'Dezember', '2018']",Deutschland
7505,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['30.', 'Dezember', '2018']",
7506,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['29.', 'Dezember', '2018']",Deutschland
7507,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['29.', 'Dezember', '2018']",Providence
7508,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['29.', 'Dezember', '2018']",Deutschland
7509,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['28.', 'Dezember', '2018']",Deutschland
7510,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['26.', 'Dezember', '2018']",
7511,Schmidt Tivoli,7,Konzerte & Shows,Theater,"['24.', 'Dezember', '2018']",Deutschland
7512,Panik City,2,Museen,Erlebnisse mit bekannten Persönlichkeiten,"['vor', 'einer', 'Woche']",
7513,Panik City,2,Museen,Erlebnisse mit bekannten Persönlichkeiten,"['17.', 'März', '2020']",Deutschland
7514,Panik City,2,Museen,Erlebnisse mit bekannten Persönlichkeiten,"['11.', 'März', '2020']",
7515,Panik City,2,Museen,Erlebnisse mit bekannten Persönlichkeiten,"['7.', 'März', '2020']",Deutschland
7516,Panik City,2,Museen,Erlebnisse mit bekannten Persönlichkeiten,"['7.', 'März', '2020']",
7517,Panik City,2,Museen,Erlebnisse mit bekannten Persönlichkeiten,"['7.', 'März', '2020']",Deutschland
7518,Panik City,2,Museen,Erlebnisse mit bekannten Persönlichkeiten,"['3.', 'März', '2020']",
7519,Panik City,2,Museen,Erlebnisse mit bekannten Persönlichkeiten,"['1.', 'März', '2020']",Deutschland
7520,Panik City,2,Museen,Erlebnisse mit bekannten Persönlichkeiten,"['23.', 'Februar', '2020']",Deutschland
7521,Panik City,2,Museen,Erlebnisse mit bekannten Persönlichkeiten,"['15.', 'Februar', '2020']",
7522,Panik City,2,Museen,Erlebnisse mit bekannten Persönlichkeiten,"['15.', 'Februar', '2020']",
7523,Panik City,2,Museen,Erlebnisse mit bekannten Persönlichkeiten,"['9.', 'Februar', '2020']",Deutschland
7524,Panik City,2,Museen,Erlebnisse mit bekannten Persönlichkeiten,"['9.', 'Februar', '2020']",Deutschland
7525,Panik City,2,Museen,Erlebnisse mit bekannten Persönlichkeiten,"['7.', 'Februar', '2020']",Deutschland
7526,Panik City,2,Museen,Erlebnisse mit bekannten Persönlichkeiten,"['7.', 'Februar', '2020']",
7527,Panik City,2,Museen,Erlebnisse mit bekannten Persönlichkeiten,"['5.', 'Februar', '2020']",Deutschland
7528,Panik City,2,Museen,Erlebnisse mit bekannten Persönlichkeiten,"['5.', 'Februar', '2020']",
7529,Panik City,2,Museen,Erlebnisse mit bekannten Persönlichkeiten,"['3.', 'Februar', '2020']",Deutschland
7530,Panik City,2,Museen,Erlebnisse mit bekannten Persönlichkeiten,"['3.', 'Februar', '2020']",Ohio
7531,Panik City,2,Museen,Erlebnisse mit bekannten Persönlichkeiten,"['3.', 'Februar', '2020']",
7532,Panik City,2,Museen,Erlebnisse mit bekannten Persönlichkeiten,"['3.', 'Februar', '2020']",
7533,Panik City,2,Museen,Erlebnisse mit bekannten Persönlichkeiten,"['3.', 'Februar', '2020']",Deutschland
7534,Panik City,2,Museen,Erlebnisse mit bekannten Persönlichkeiten,"['3.', 'Februar', '2020']",Deutschland
7535,Panik City,2,Museen,Erlebnisse mit bekannten Persönlichkeiten,"['3.', 'Februar', '2020']",Deutschland
7536,Panik City,2,Museen,Erlebnisse mit bekannten Persönlichkeiten,"['3.', 'Februar', '2020']",
7537,Panik City,2,Museen,Erlebnisse mit bekannten Persönlichkeiten,"['3.', 'Februar', '2020']",Deutschland
7538,Panik City,2,Museen,Erlebnisse mit bekannten Persönlichkeiten,"['3.', 'Februar', '2020']",
7539,Panik City,2,Museen,Erlebnisse mit bekannten Persönlichkeiten,"['2.', 'Februar', '2020']",Deutschland
7540,Panik City,2,Museen,Erlebnisse mit bekannten Persönlichkeiten,"['2.', 'Februar', '2020']",
7541,Panik City,2,Museen,Erlebnisse mit bekannten Persönlichkeiten,"['2.', 'Februar', '2020']",
7542,Panik City,2,Museen,Erlebnisse mit bekannten Persönlichkeiten,"['2.', 'Februar', '2020']",Deutschland
7543,Panik City,2,Museen,Erlebnisse mit bekannten Persönlichkeiten,"['2.', 'Februar', '2020']",Thailand
7544,Panik City,2,Museen,Erlebnisse mit bekannten Persönlichkeiten,"['2.', 'Februar', '2020']",Deutschland
7545,Panik City,2,Museen,Erlebnisse mit bekannten Persönlichkeiten,"['2.', 'Februar', '2020']",Deutschland
